Journal Id,Year,Number of Papers published
380,1993,61
381,1999,16
381,2007,50
381,1987,23
381,2018,118
381,1993,39
381,2010,32
381,2012,41
381,1989,40
381,1992,26
381,1986,26
381,1991,49
381,2014,51
381,1997,30
381,2017,120
381,2019,110
381,2013,42
381,2002,18
381,2008,46
381,2006,22
381,2009,49
381,1996,17
381,1990,28
381,2001,9
381,2004,32
381,2016,108
381,2003,26
381,2005,21
381,1983,21
381,2015,69
381,2000,20
381,1985,23
381,1998,22
381,2011,28
381,1994,18
381,1995,19
381,1984,20
381,1988,17
382,2013,36
382,2011,21
382,2009,7
382,2016,34
382,2017,10
382,2014,23
382,2012,60
382,2018,47
382,2008,7
382,2015,17
382,2010,4
382,2019,17
383,2016,59
383,2004,27
383,2005,28
383,2017,26
383,2009,17
383,2010,23
383,2012,32
383,1997,17
383,1993,7
383,2006,28
383,1999,21
383,2001,21
383,1989,11
383,1994,10
383,2002,18
383,2011,29
383,2013,35
383,2018,32
383,2003,28
383,2007,26
383,2014,35
383,2015,49
383,1990,21
383,1996,18
383,1991,12
383,2019,16
383,1998,20
383,2008,27
383,1992,18
383,2000,33
383,1995,8
383,1988,7
383,1987,12
384,2015,74
384,2005,21
384,1998,20
384,2006,25
384,2018,82
384,2019,105
384,2010,23
384,2013,34
384,2017,65
384,2009,21
384,2011,29
384,2007,22
384,2000,21
384,2002,16
384,2016,54
384,2014,62
384,2003,16
384,1999,17
384,2004,18
384,2008,19
384,2012,29
384,2001,15
385,2015,6
385,2016,2
385,2018,2
385,2014,5
385,2017,2
386,2015,47
386,2018,52
386,2011,53
386,2010,56
386,2016,53
386,2019,37
386,2012,67
386,2017,60
386,2009,42
386,2013,45
386,2014,53
387,2001,33
387,2000,8
388,2014,31
388,2013,32
388,2018,50
388,2017,44
388,2016,36
388,2015,32
389,2011,40
389,2014,54
389,2018,58
389,2010,47
389,2003,26
389,2012,35
389,1997,25
389,2008,41
389,1993,16
389,2017,70
389,1994,17
389,2007,42
389,2004,28
389,1995,22
389,2002,33
389,1992,19
389,2000,26
389,2015,64
389,2006,50
389,1999,28
389,2009,45
389,2001,24
389,1996,27
389,2019,32
389,2013,44
389,1991,12
389,1998,21
389,2016,44
389,2005,36
390,2019,17
390,2017,31
390,2018,32
390,2016,33
390,2015,26
390,2014,5
391,2011,64
391,2003,41
391,2004,51
391,2009,51
391,2015,64
391,2008,53
391,2007,45
391,2006,48
391,1996,30
391,2014,50
391,2017,42
391,2005,69
391,2019,38
391,1998,24
391,2013,65
391,2010,55
391,2012,61
391,2001,34
391,2002,40
391,2018,87
391,1995,33
391,2000,38
391,1997,27
391,1994,32
391,2016,52
391,1999,38
392,2018,107
392,2019,68
392,2014,169
392,2013,191
392,2017,119
392,2012,101
392,2011,63
392,2015,159
392,2016,145
392,2010,52
392,2007,8
392,2008,8
392,2009,22
393,2016,109
393,2013,80
393,2018,271
393,2015,120
393,2009,31
393,2017,145
393,2019,202
393,2014,84
394,2016,40
394,2012,31
394,2015,34
394,2018,43
394,2009,26
394,2010,26
394,2019,40
394,2017,40
394,2013,25
394,2011,29
394,2014,29
395,1991,45
396,1994,36
395,1999,32
395,2000,20
395,1998,46
395,1992,65
395,1997,45
395,2001,15
396,1993,20
395,1993,52
396,1995,24
395,1995,11
397,2016,12
397,2017,9
397,2010,28
397,2012,49
397,2011,40
397,2015,12
397,2008,16
397,2009,35
397,2018,12
397,2013,17
397,2014,17
397,2019,3
398,2012,35
398,2005,25
398,2015,43
398,2008,24
398,2017,33
398,2013,36
398,2009,19
398,2006,21
398,2010,32
398,2016,37
398,2011,30
398,2004,24
398,2018,10
398,2014,34
398,2007,21
399,2018,6
399,2016,30
399,2017,6
400,1999,193
400,2011,230
400,2013,265
400,2015,385
400,2004,213
400,2014,301
400,2012,280
400,2017,402
400,2003,213
400,2018,379
400,2008,221
400,2010,183
400,2007,233
400,2009,192
400,2006,245
400,2005,251
400,2016,319
400,2019,185
401,2012,15
401,2018,21
401,2017,22
401,2011,21
401,2014,21
401,2015,17
401,2013,16
401,2016,16
401,2019,9
402,2017,60
402,2018,92
402,2019,69
402,2016,39
402,2015,37
402,2013,16
402,2014,39
403,2017,18
403,2014,20
403,2018,19
403,2012,10
403,2019,10
403,2016,15
403,2013,11
403,2015,19
404,2017,56
404,2016,55
404,2019,70
404,2018,39
404,2015,25
405,2019,21
405,2013,18
405,2011,16
405,2015,16
405,2012,19
405,2008,22
405,2010,16
405,2017,19
405,2009,23
405,2014,16
405,2018,26
405,2007,20
405,2016,16
406,2013,24
406,2017,37
406,2016,34
406,2011,32
406,2012,28
406,2015,31
406,2019,29
406,2018,36
406,2014,37
407,2013,13
407,2015,12
407,2009,14
407,2018,12
407,2017,12
407,2011,15
407,2016,11
407,2008,17
407,2012,14
407,2010,19
407,2014,14
407,2019,6
408,2008,176
408,2005,153
408,2013,170
408,2011,323
408,2017,157
408,2019,87
408,2018,138
408,2014,220
408,2007,167
408,2016,149
408,2012,188
408,2015,190
408,2010,222
408,2009,184
408,2006,168
409,1989,33
409,1992,48
409,1999,68
409,2015,97
409,2000,64
409,2019,122
409,2017,144
409,2007,77
409,1991,42
409,1990,37
409,2001,74
409,2014,87
409,2006,75
409,1993,62
409,2010,63
409,2009,82
409,2004,83
409,2003,77
409,1996,54
409,2018,170
409,2016,113
409,2005,57
409,2012,83
409,1997,62
409,1998,56
409,1988,39
409,2013,82
409,2008,90
409,1994,71
409,2011,67
409,2002,63
409,1987,28
409,1995,48
410,2012,91
410,2019,50
410,2015,92
410,2017,74
410,2013,84
410,2016,83
410,2011,82
410,2010,78
410,2018,93
410,2014,78
411,1993,85
411,1990,113
411,1985,100
411,1966,107
411,1983,74
411,2004,71
411,1987,92
411,1999,83
411,1980,122
411,1971,147
411,1992,133
411,1994,94
411,1981,88
411,1977,97
411,2018,106
411,2003,75
411,2013,98
411,1973,138
411,1989,88
411,1976,93
411,2008,112
411,2017,101
411,2011,117
411,1979,91
411,2016,100
411,1967,113
411,1988,77
411,1986,98
411,2007,89
411,1997,87
411,2005,76
411,1955,53
411,1969,85
411,2014,93
411,1968,129
411,1972,98
411,1991,86
411,1984,103
411,1996,83
411,2010,128
411,2001,76
411,1975,101
411,1995,88
411,2012,108
411,2009,116
411,2002,102
411,1974,135
411,2019,67
411,2015,101
411,1954,49
411,1982,77
411,1970,93
411,1998,93
411,2000,83
411,2006,85
411,1978,80
411,1953,26
411,1952,3
412,2009,11
412,2007,17
412,2006,9
412,2016,13
412,2019,11
412,2008,15
412,2012,19
412,2011,19
412,2018,13
412,2013,10
412,2015,22
412,2017,17
412,2010,9
412,2014,9
412,2005,11
413,2014,31
413,2019,26
413,2017,56
413,2013,35
413,2012,7
413,2016,53
413,2010,15
413,2007,29
413,2015,54
413,2018,55
413,2009,9
413,2008,7
414,2018,236
414,2011,220
414,2015,273
414,2000,140
414,2013,210
414,2014,242
414,2017,245
414,2012,259
414,2019,163
414,2016,227
415,2011,46
415,2017,23
416,1983,22
415,2012,47
415,2013,43
416,2000,34
416,1988,19
415,2018,36
416,1987,30
416,1998,28
416,1997,45
416,1991,27
416,2004,20
415,2015,143
416,1976,26
416,2003,28
415,2008,90
415,2014,42
416,2002,9
416,1996,25
416,1975,27
416,1990,13
415,2016,37
415,2009,30
416,2005,33
415,1985,12
416,1979,13
416,1974,35
415,2010,68
416,1989,16
416,1982,20
416,1999,60
416,1984,34
416,1992,15
416,1977,13
416,1980,22
415,2006,20
416,1994,7
416,1978,15
416,1981,19
416,1995,11
416,1993,13
415,2007,19
416,2001,10
415,1978,7
416,1986,12
416,1985,13
417,2016,28
417,2017,27
417,2018,17
417,2010,39
417,2009,16
417,2012,36
417,2013,31
417,2019,18
417,2011,27
417,2015,31
417,2006,25
417,2014,27
417,2008,16
417,2007,16
418,1996,34
418,2012,57
418,2010,41
418,2008,56
418,2004,54
418,2014,53
418,2013,49
418,1997,42
418,2002,46
418,1998,45
418,2009,52
418,2000,41
418,2003,46
418,2017,53
418,1993,38
418,1999,23
418,2015,42
418,1995,27
418,1994,41
418,2006,61
418,2007,57
418,2011,59
418,2016,50
418,2018,50
418,2005,36
418,2019,40
418,1992,32
418,2001,20
419,2008,24
419,2012,19
419,2011,16
419,2006,32
419,2018,20
419,2007,29
419,2009,24
419,2014,13
419,2015,14
419,2010,26
419,2017,21
419,2013,13
419,2016,18
419,2005,23
419,2019,10
420,2011,274
420,2018,160
420,2014,347
420,2006,368
420,2010,283
420,2017,188
420,2009,346
420,2005,128
420,2012,335
420,2016,257
420,2013,251
420,2008,344
420,2004,168
420,2003,122
420,2007,410
420,2019,155
420,2015,144
420,2002,18
420,2020,9
421,2019,278
421,2012,29
421,2018,152
421,2015,70
421,2013,70
421,2014,71
421,2016,77
421,2011,26
421,2017,78
421,2010,26
422,2012,93
422,2017,90
422,2008,51
422,2013,107
422,2019,132
422,2011,77
422,2018,106
422,2007,57
422,2010,78
422,2016,138
422,2009,102
422,2015,135
422,2014,111
422,2006,44
423,2002,42
423,2003,46
423,2001,46
424,2005,85
424,2017,122
424,2010,150
424,2009,152
424,2016,126
424,2015,128
424,2019,75
424,2012,149
424,2013,94
424,2014,120
424,2008,92
424,2018,159
424,2007,92
424,2011,115
424,2006,74
425,2018,18
425,2016,31
426,2016,17
426,2011,18
426,2013,30
426,2014,21
426,2012,22
426,2009,14
425,2017,36
426,2015,36
425,2019,12
426,2010,5
427,2012,33
427,2011,13
428,2006,27
428,2004,17
428,2010,29
428,2003,17
428,2007,31
428,2008,34
428,2005,29
428,2002,15
428,2000,22
428,2011,10
428,2009,38
428,2001,7
429,2018,10
429,2010,22
429,2019,4
429,2014,18
429,2011,18
429,2015,7
429,2012,19
429,2013,20
429,2017,8
429,2009,20
429,2016,3
430,2017,2341
430,2019,10312
430,2018,6620
430,2016,818
430,2014,126
430,2013,62
430,2015,249
431,2009,23
431,2012,29
431,2017,26
431,2010,36
431,2007,30
431,2013,30
431,2019,13
431,2014,42
431,2015,35
431,2016,19
431,2008,23
431,2018,19
431,2011,13
432,2017,96
432,2015,69
432,2004,59
432,2006,57
432,2012,77
432,2011,87
432,2019,113
432,2007,57
432,2010,83
432,2018,118
432,2003,56
432,2009,76
432,2005,55
432,2000,47
432,2001,44
432,2016,103
432,2014,85
432,2002,35
432,2008,78
432,2013,103
433,2015,194
433,2016,412
433,2017,240
433,2009,58
433,2013,40
433,2019,66
433,2012,52
433,2014,65
433,2018,259
433,2008,17
433,2010,25
433,2011,28
434,2008,23
434,2009,22
434,2019,23
434,2000,20
434,1994,31
434,1998,15
434,2010,24
434,2016,25
434,2014,23
434,2007,24
434,2006,22
434,2012,22
434,1996,18
434,2002,21
434,2003,22
434,2018,37
434,1999,18
434,1995,14
434,2005,23
434,2013,19
434,2004,22
434,1992,8
434,2015,25
434,1997,18
434,2001,18
434,2017,30
434,1993,4
434,2011,18
435,2016,107
435,1999,85
435,2007,94
435,2013,117
435,2001,58
435,2011,90
435,2012,120
435,2002,99
435,2015,124
435,2009,106
435,2010,88
435,2017,95
435,2006,94
435,2014,115
435,2000,106
435,2004,71
435,2003,62
435,2005,80
435,2018,87
435,2008,90
435,1998,14
436,2007,14
436,2000,60
436,2014,37
436,1986,54
436,1991,74
436,1981,12
436,1984,40
436,1997,72
436,1989,84
436,2002,15
436,1992,66
436,1990,50
436,1999,53
436,2009,17
436,2013,56
436,1982,13
436,1996,64
436,2011,41
436,1978,5
436,2010,22
436,1988,60
436,1983,21
436,1979,2
436,2018,51
436,1987,59
436,2015,33
436,1993,58
436,2019,20
436,2003,16
436,2006,15
436,1995,69
436,2017,34
436,1985,55
436,1998,44
436,1994,70
436,2005,15
436,2012,45
436,2004,14
436,2001,18
436,1980,3
436,2008,11
437,2018,41
437,1998,32
437,2015,46
437,2011,35
437,2003,47
437,2000,20
437,2013,38
437,1999,46
437,2006,55
437,2017,58
437,1994,32
437,2010,28
437,2014,47
437,1996,31
437,1993,12
437,2005,51
437,2002,17
437,2004,37
437,2008,49
437,2007,35
437,2012,31
437,2016,64
437,2019,33
437,1997,32
437,2009,26
437,1995,30
438,2014,25
438,2012,23
438,2009,18
438,2018,11
438,2019,36
438,2008,15
438,2015,13
438,2016,16
438,2017,3
438,2011,16
438,2013,9
438,2010,12
439,2006,40
439,2016,68
439,2011,81
439,2004,64
439,2008,69
439,2013,76
439,2014,73
439,2009,81
439,2017,69
439,2005,60
439,2018,77
439,2010,73
439,2007,54
439,2012,75
439,2019,60
439,2015,71
440,2014,67
440,2009,67
440,2010,84
440,2001,35
440,2005,42
440,1997,19
440,2006,42
440,2000,28
440,2012,66
440,2011,90
440,1999,29
440,2007,42
440,2008,58
440,2019,19
440,1996,18
440,2016,42
440,2002,24
440,2018,34
440,2004,38
440,2017,40
440,1998,23
440,2013,52
440,2003,41
440,2015,55
440,1994,20
440,1995,20
441,2018,449
441,2017,211
441,2016,129
441,2019,626
441,2015,61
441,2014,54
442,2000,21
442,2006,17
442,2002,24
442,2008,16
442,2001,5
442,2007,18
442,1999,20
442,2005,28
442,1998,15
442,2003,28
442,2004,31
443,2017,29
443,2012,39
443,2013,29
443,2008,48
443,2009,32
443,2014,32
443,2015,31
443,2019,20
443,2011,33
443,2016,26
443,2018,24
443,2010,26
444,2019,18
444,2003,26
444,2013,20
444,2011,19
444,2015,22
444,2014,24
444,2005,26
444,2016,24
444,2012,19
444,2017,24
444,2006,22
444,2009,16
444,2008,15
444,2002,25
444,1996,18
444,2001,15
444,2018,23
444,2007,14
444,2010,22
444,2004,20
444,1999,20
444,1998,7
444,2000,21
444,1997,17
445,2008,22
445,2016,24
445,2007,12
445,2013,5
445,2006,9
445,2014,12
445,2017,18
445,2009,28
445,2010,21
445,2005,5
445,2015,4
446,2019,50
446,2012,35
446,2006,46
446,2010,31
446,2017,81
446,2001,8
446,2015,43
446,2004,30
446,2007,36
446,2013,32
446,2014,36
446,2011,37
446,2009,27
446,2018,60
446,2016,55
446,2003,27
446,2002,21
446,2008,29
446,2005,17
447,2003,22
447,2005,22
447,1986,25
447,2004,34
447,2013,16
447,2018,20
447,2014,17
447,1991,37
447,1983,21
447,2017,23
447,2019,20
447,1996,17
447,2009,15
447,2007,27
447,2008,17
447,1995,13
447,1994,21
447,1999,22
447,2011,21
447,2016,18
447,1997,17
447,2001,22
447,1993,21
447,1990,29
447,1988,20
447,2002,23
447,2000,33
447,2010,24
447,1984,28
447,2015,21
447,2006,21
447,2012,16
447,1985,26
447,1989,9
447,1992,14
447,1987,14
447,1998,14
448,2010,20
448,2014,20
448,2013,20
448,2011,19
448,2015,17
448,2016,16
448,2012,20
448,2017,20
448,2018,13
449,2010,218
449,1991,81
449,2009,277
449,1995,96
449,1990,62
449,2015,214
449,2018,244
449,1978,30
449,2014,236
449,1992,74
449,2011,173
449,1985,54
449,2006,208
449,2005,184
449,1996,105
449,2017,264
449,2008,270
449,1974,36
449,2001,84
449,2016,210
449,2012,321
449,1994,99
449,1975,23
449,1976,31
449,2013,295
449,1999,88
449,2003,138
449,2019,247
449,2002,125
449,1979,26
449,2007,226
449,2000,88
449,1986,71
449,1981,34
449,1993,75
449,1988,61
449,1980,27
449,2004,148
449,1998,96
449,1997,103
449,1987,54
449,1984,39
449,1989,52
449,1977,32
449,1983,26
449,1982,26
450,2006,6
450,2011,7
450,2012,3
450,2009,3
450,2014,7
450,2010,5
450,2007,7
450,2018,3
450,2008,4
450,2017,1
450,2015,1
450,2013,1
450,2005,1
451,2014,3
451,2011,1
451,2013,3
451,2010,1
451,2017,5
451,2012,1
451,2015,1
451,2016,3
451,2018,3
451,2019,1
451,2009,1
452,2011,21
452,2013,19
452,2012,18
452,2017,24
452,2014,19
452,2015,17
452,2018,22
452,2016,17
452,2019,19
452,2010,20
453,2007,94
453,2008,88
453,2012,95
453,2016,103
453,2015,99
453,2010,89
453,2006,86
453,2018,98
453,2011,86
453,2014,90
453,2009,77
453,2005,100
453,2019,63
453,2017,88
453,2013,92
454,2008,16
454,2004,20
454,2013,25
454,2007,7
454,2014,27
454,1995,10
454,2009,14
454,2010,26
454,1998,11
454,2003,11
454,2011,25
454,2016,22
454,2015,31
454,2019,20
454,2017,24
454,2006,14
454,1999,21
454,2002,15
454,2001,17
454,2012,27
454,2005,16
454,2000,22
454,2018,26
454,1997,7
454,1996,8
455,2008,88
455,2016,88
455,2019,59
455,2005,106
455,2012,105
455,2002,101
455,2013,97
455,2004,107
455,2000,73
455,1998,71
455,2007,104
455,2010,94
455,2011,96
455,2017,101
455,1996,62
455,2009,113
455,2003,100
455,2006,121
455,2015,107
455,1999,73
455,2018,91
455,1993,44
455,1995,58
455,1994,37
455,2014,92
455,2001,63
455,1997,58
456,2018,274
456,2004,137
456,2010,190
456,2012,242
456,2003,114
456,2009,177
456,2008,176
456,2013,240
456,2015,335
456,2007,141
456,2017,333
456,2011,240
456,2014,273
456,2019,214
456,2000,85
456,2005,140
456,2002,98
456,1993,59
456,2016,344
456,1996,46
456,1998,82
456,2001,97
456,2006,135
456,1997,48
456,1999,56
456,1995,48
456,1994,54
457,2009,20
457,2010,21
457,2015,4
457,2008,17
457,2011,18
457,2012,4
457,2018,5
457,2014,4
458,2017,274
458,2016,245
458,2006,70
458,2010,81
458,2018,331
458,1991,15
458,2019,275
458,2012,233
458,2002,48
458,2014,283
458,2015,214
458,2004,66
458,1998,19
458,2008,65
458,1993,14
458,2013,291
458,2009,62
458,2011,109
458,2001,46
458,2007,70
458,2005,55
458,2003,56
458,1995,25
458,1988,26
458,1999,28
458,1989,17
458,1992,21
458,1990,14
458,2000,45
458,1994,11
458,1987,10
458,1996,12
458,1997,26
459,2000,50
460,1994,41
459,1998,53
460,1995,30
459,1997,41
460,1996,34
459,1999,49
460,1993,34
461,2009,18
461,2006,23
461,2015,23
461,2019,12
461,2017,21
461,1999,16
461,1998,19
461,2016,20
461,2004,54
461,2000,19
461,2003,22
461,2002,23
461,2007,17
461,2001,39
461,2013,15
461,2008,23
461,1996,18
461,2011,17
461,1995,17
461,2018,25
461,2010,21
461,2005,15
461,1997,17
461,2014,19
461,2012,15
462,1991,34
462,1992,26
462,1988,21
462,1995,39
463,2013,58
462,2001,27
462,2000,38
462,1980,26
462,1994,42
462,1985,33
462,1989,35
462,2003,33
463,2019,20
462,1967,17
463,2011,27
463,2005,19
463,2014,32
462,1996,31
462,1993,46
463,2017,41
462,1990,38
462,1968,10
462,1986,47
462,2002,25
462,1984,24
463,2007,22
463,2018,36
462,1999,31
462,1998,23
463,2012,37
463,2016,33
462,1997,31
463,2015,33
462,1987,20
463,2006,26
463,2009,20
462,2004,25
462,1981,21
462,1982,23
463,2008,23
462,1966,8
462,1983,16
463,2010,22
464,2011,21
464,2007,14
464,2008,13
464,2018,17
464,2014,12
464,2017,22
464,2009,12
464,2010,10
464,2016,21
464,2012,10
464,2015,11
464,2013,9
465,2005,378
465,2019,374
465,2016,293
465,2010,375
465,2002,222
465,1998,259
465,2015,388
465,2014,336
465,2011,450
465,2012,361
465,2006,304
465,2007,404
465,2004,215
465,2013,354
465,2018,290
465,2003,308
465,2000,229
465,2017,367
465,2008,362
465,2009,504
465,2001,329
465,1999,257
466,2013,46
466,2014,47
466,2010,47
466,2005,49
466,2009,48
466,2019,21
466,2017,47
466,2006,51
466,2015,41
466,2011,53
466,2007,49
466,2016,46
466,2008,51
466,2018,44
466,2012,50
467,2008,72
467,2019,215
467,2011,105
467,2016,192
467,2013,195
467,2012,114
467,2017,152
467,2018,130
467,2010,63
467,2009,108
467,2006,42
467,2005,44
467,2015,184
467,2014,172
467,2007,85
467,2004,28
467,2003,24
468,2016,19
468,2017,18
468,2018,15
468,2019,8
468,2015,17
468,2014,17
468,2013,19
468,2009,9
468,2010,6
468,2012,5
469,2011,35
469,2009,33
469,2012,49
469,2015,60
469,2017,57
469,2018,37
469,2016,55
469,2014,52
469,2019,26
469,2013,52
469,2010,32
470,2017,13
471,2011,34
471,2018,48
471,2012,34
471,2009,35
471,2017,47
471,2015,34
471,2016,39
471,2019,24
471,2014,36
